ulasan,label,tokens,normalized,stem,token_finish
bukit jaddih merupakan tempat wisata yang tergolong baru dan hits banget dikalangan traveler lokal maupun internasional tempat ini meyuguhkan pemandangan yang indah yaitu area bukit kapur yangvputih sehingga terkesan ada di area salju ,1,"['bukit', 'jaddih', 'merupakan', 'tempat', 'wisata', 'yang', 'tergolong', 'baru', 'dan', 'hits', 'banget', 'dikalangan', 'traveler', 'lokal', 'maupun', 'internasional', 'tempat', 'ini', 'meyuguhkan', 'pemandangan', 'yang', 'indah', 'yaitu', 'area', 'bukit', 'kapur', 'yangvputih', 'sehingga', 'terkesan', 'ada', 'di', 'area', 'salju']","['bukit', 'jaddih', 'merupakan', 'tempat', 'wisata', 'yang', 'tergolong', 'baru', 'hits', 'banget', 'dikalangan', 'traveler', 'lokal', 'maupun', 'internasional', 'tempat', 'meyuguhkan', 'pemandangan', 'yang', 'indah', 'yaitu', 'area', 'bukit', 'kapur', 'yangvputih', 'sehingga', 'terkesan', 'area', 'salju']","['bukit', 'jaddih', 'rupa', 'tempat', 'wisata', 'yang', 'golong', 'baru', 'hits', 'banget', 'kalang', 'traveler', 'lokal', 'maupun', 'internasional', 'tempat', 'meyuguhkan', 'pandang', 'yang', 'indah', 'yaitu', 'area', 'bukit', 'kapur', 'yangvputih', 'sehingga', 'kes', 'area', 'salju']","['bukit', 'jaddih', 'rupa', 'wisata', 'golong', 'hits', 'banget', 'kalang', 'traveler', 'lokal', 'internasional', 'meyuguhkan', 'pandang', 'indah', 'area', 'bukit', 'kapur', 'yangvputih', 'kes', 'area', 'salju']"
bukit jaddih di madura di kabupaten bangkalan madura objek wisata di madura yang lumayan deket kalo dr surabaya lewat jembatan ,1,"['bukit', 'jaddih', 'di', 'madura', 'di', 'kabupaten', 'bangkalan', 'madura', 'objek', 'wisata', 'di', 'madura', 'yang', 'lumayan', 'deket', 'kalo', 'dr', 'surabaya', 'lewat', 'jembatan']","['bukit', 'jaddih', 'madura', 'kabupaten', 'bangkalan', 'madura', 'objek', 'wisata', 'madura', 'yang', 'lumayan', 'dekat', 'kalo', 'dari', 'surabaya', 'lewat', 'jembatan']","['bukit', 'jaddih', 'madura', 'kabupaten', 'bangkal', 'madura', 'objek', 'wisata', 'madura', 'yang', 'lumayan', 'dekat', 'kalo', 'dari', 'surabaya', 'lewat', 'jembatan']","['bukit', 'jaddih', 'madura', 'kabupaten', 'bangkal', 'madura', 'objek', 'wisata', 'madura', 'lumayan', 'surabaya', 'jembatan']"
wisata bekas tambang kapur yang menarik dan eksotis hanya saja untuk anak butuh pengawasan optimal dan lebih berhati tempat parkir luas,1,"['wisata', 'bekas', 'tambang', 'kapur', 'yang', 'menarik', 'dan', 'eksotis', 'hanya', 'saja', 'untuk', 'anak', 'butuh', 'pengawasan', 'optimal', 'dan', 'lebih', 'berhati', 'tempat', 'parkir', 'luas']","['wisata', 'bekas', 'tambang', 'kapur', 'yang', 'menarik', 'eksotis', 'hanya', 'saja', 'untuk', 'anak', 'butuh', 'pengawasan', 'optimal', 'lebih', 'berhati', 'tempat', 'parkir', 'luas']","['wisata', 'bekas', 'tambang', 'kapur', 'yang', 'tarik', 'eksotis', 'hanya', 'saja', 'untuk', 'anak', 'butuh', 'awas', 'optimal', 'lebih', 'hati', 'tempat', 'parkir', 'luas']","['wisata', 'bekas', 'tambang', 'kapur', 'tarik', 'eksotis', 'anak', 'butuh', 'awas', 'optimal', 'hati', 'parkir', 'luas']"
kesalahan saya saat berkunjung adalah tidak membawa masker dan kaca mata penambangan perbukitan kapur yang terus berlangsung menyisakan bentuk tak beraturan yang indah dipandang panasnya mentari yang menyengat semakin meningkatkan daya ,1,"['kesalahan', 'saya', 'saat', 'berkunjung', 'adalah', 'tidak', 'membawa', 'masker', 'dan', 'kaca', 'mata', 'penambangan', 'perbukitan', 'kapur', 'yang', 'terus', 'berlangsung', 'menyisakan', 'bentuk', 'tak', 'beraturan', 'yang', 'indah', 'dipandang', 'panasnya', 'mentari', 'yang', 'menyengat', 'semakin', 'meningkatkan', 'daya']","['kesalahan', 'saya', 'saat', 'berkunjung', 'adalah', 'tidak', 'membawa', 'masker', 'kaca', 'mata', 'penambangan', 'perbukitan', 'kapur', 'yang', 'terus', 'berlangsung', 'menyisakan', 'bentuk', 'beraturan', 'yang', 'indah', 'dipandang', 'panasnya', 'mentari', 'yang', 'menyengat', 'semakin', 'meningkatkan', 'daya']","['salah', 'saya', 'saat', 'kunjung', 'adalah', 'tidak', 'bawa', 'masker', 'kaca', 'mata', 'tambang', 'bukit', 'kapur', 'yang', 'terus', 'langsung', 'sisa', 'bentuk', 'atur', 'yang', 'indah', 'pandang', 'panas', 'mentari', 'yang', 'sengat', 'makin', 'tingkat', 'daya']","['salah', 'kunjung', 'bawa', 'masker', 'kaca', 'mata', 'tambang', 'bukit', 'kapur', 'langsung', 'sisa', 'bentuk', 'atur', 'indah', 'pandang', 'panas', 'mentari', 'sengat', 'tingkat', 'daya']"
terdapat banyak spot foto yg bagus tarif naik rakit korg dan  rakit bisa diisi  org jalan menuju bukit gampang ditemukan tapi untuk mobil jalan tsb kecil tp masih bisa minggir klo gantian ,1,"['terdapat', 'banyak', 'spot', 'foto', 'yg', 'bagus', 'tarif', 'naik', 'rakit', 'korg', 'dan', 'rakit', 'bisa', 'diisi', 'org', 'jalan', 'menuju', 'bukit', 'gampang', 'ditemukan', 'tapi', 'untuk', 'mobil', 'jalan', 'tsb', 'kecil', 'tp', 'masih', 'bisa', 'minggir', 'klo', 'gantian']","['terdapat', 'banyak', 'spot', 'foto', 'yang', 'bagus', 'tarif', 'naik', 'rakit', 'korg', 'rakit', 'bisa', 'diisi', 'orang', 'jalan', 'menuju', 'bukit', 'gampang', 'ditemukan', 'tapi', 'untuk', 'mobil', 'jalan', 'tersebut', 'kecil', 'tapi', 'masih', 'bisa', 'minggir', 'kalo', 'gantian']","['dapat', 'banyak', 'spot', 'foto', 'yang', 'bagus', 'tarif', 'naik', 'rakit', 'korg', 'rakit', 'bisa', 'isi', 'orang', 'jalan', 'tuju', 'bukit', 'gampang', 'temu', 'tapi', 'untuk', 'mobil', 'jalan', 'sebut', 'kecil', 'tapi', 'masih', 'bisa', 'minggir', 'kalo', 'ganti']","['spot', 'foto', 'bagus', 'tarif', 'rakit', 'korg', 'rakit', 'isi', 'orang', 'jalan', 'tuju', 'bukit', 'gampang', 'temu', 'mobil', 'jalan', 'minggir', 'ganti']"
masih perlu perhatian dr pemerintah setempatakses jln menuju lokasi msh bergelombangmeskipun panas tp asyik buat berfoto ria,0,"['masih', 'perlu', 'perhatian', 'dr', 'pemerintah', 'setempatakses', 'jln', 'menuju', 'lokasi', 'msh', 'bergelombangmeskipun', 'panas', 'tp', 'asyik', 'buat', 'berfoto', 'ria']","['masih', 'perlu', 'perhatian', 'dari', 'pemerintah', 'setempatakses', 'jalan', 'menuju', 'lokasi', 'masih', 'bergelombangmeskipun', 'panas', 'tapi', 'asyik', 'buat', 'berfoto']","['masih', 'perlu', 'perhati', 'dari', 'perintah', 'setempatakses', 'jalan', 'tuju', 'lokasi', 'masih', 'bergelombangmeskipun', 'panas', 'tapi', 'asyik', 'buat', 'foto']","['perhati', 'perintah', 'setempatakses', 'jalan', 'tuju', 'lokasi', 'bergelombangmeskipun', 'panas', 'asyik', 'foto']"
awalnya saya penasaran sampai akhirnya datanglah ke bukit kapur yang letaknya ada di pusat kota bangkalan ini ingin melihat langaung dan membuktikan sendiri keindahan bukit kapur yang diberi nama bukit jaddih ini ga hanya lewat fotofoto ,1,"['awalnya', 'saya', 'penasaran', 'sampai', 'akhirnya', 'datanglah', 'ke', 'bukit', 'kapur', 'yang', 'letaknya', 'ada', 'di', 'pusat', 'kota', 'bangkalan', 'ini', 'ingin', 'melihat', 'langaung', 'dan', 'membuktikan', 'sendiri', 'keindahan', 'bukit', 'kapur', 'yang', 'diberi', 'nama', 'bukit', 'jaddih', 'ini', 'ga', 'hanya', 'lewat', 'fotofoto']","['awalnya', 'saya', 'penasaran', 'sampai', 'akhirnya', 'datanglah', 'bukit', 'kapur', 'yang', 'letaknya', 'pusat', 'kota', 'bangkalan', 'ingin', 'melihat', 'langaung', 'membuktikan', 'sendiri', 'keindahan', 'bukit', 'kapur', 'yang', 'diberi', 'nama', 'bukit', 'jaddih', 'enggak', 'hanya', 'lewat', 'fotofoto']","['awal', 'saya', 'penasaran', 'sampai', 'akhir', 'datang', 'bukit', 'kapur', 'yang', 'letak', 'pusat', 'kota', 'bangkal', 'ingin', 'lihat', 'langaung', 'bukti', 'sendiri', 'indah', 'bukit', 'kapur', 'yang', 'beri', 'nama', 'bukit', 'jaddih', 'enggak', 'hanya', 'lewat', 'fotofoto']","['penasaran', 'bukit', 'kapur', 'letak', 'pusat', 'kota', 'bangkal', 'lihat', 'langaung', 'bukti', 'indah', 'bukit', 'kapur', 'nama', 'bukit', 'jaddih', 'fotofoto']"
kunjungan tanggal  november  info tiket untuk pengendara sepeda motor dikenakan tarif rp per sepeda motor tiket masuk beda lagi tiket masuk rp per orang saya sempat tanya ke pihak yang meminta tiket masuk katanya ,0,"['kunjungan', 'tanggal', 'november', 'info', 'tiket', 'untuk', 'pengendara', 'sepeda', 'motor', 'dikenakan', 'tarif', 'rp', 'per', 'sepeda', 'motor', 'tiket', 'masuk', 'beda', 'lagi', 'tiket', 'masuk', 'rp', 'per', 'orang', 'saya', 'sempat', 'tanya', 'ke', 'pihak', 'yang', 'meminta', 'tiket', 'masuk', 'katanya']","['kunjungan', 'tanggal', 'november', 'info', 'tiket', 'untuk', 'pengendara', 'sepeda', 'motor', 'dikenakan', 'tarif', 'sepeda', 'motor', 'tiket', 'masuk', 'beda', 'lagi', 'tiket', 'masuk', 'orang', 'saya', 'sempat', 'tanya', 'pihak', 'yang', 'meminta', 'tiket', 'masuk', 'katanya']","['kunjung', 'tanggal', 'november', 'info', 'tiket', 'untuk', 'kendara', 'sepeda', 'motor', 'kena', 'tarif', 'sepeda', 'motor', 'tiket', 'masuk', 'beda', 'lagi', 'tiket', 'masuk', 'orang', 'saya', 'sempat', 'tanya', 'pihak', 'yang', 'minta', 'tiket', 'masuk', 'kata']","['kunjung', 'tanggal', 'november', 'info', 'tiket', 'kendara', 'sepeda', 'motor', 'kena', 'tarif', 'sepeda', 'motor', 'tiket', 'masuk', 'beda', 'tiket', 'masuk', 'orang', 'tiket', 'masuk']"
tempatnya tersembunyi sekali dan untuk akses jalan kurang memadai bahkan ada beberapa jalan hanya muat untuk  mobil saja jadi apabila papasan salah satu mobil harus mundur all over tempat wisata ini cukup menarik saja untuk di kunjungi ,1,"['tempatnya', 'tersembunyi', 'sekali', 'dan', 'untuk', 'akses', 'jalan', 'kurang', 'memadai', 'bahkan', 'ada', 'beberapa', 'jalan', 'hanya', 'muat', 'untuk', 'mobil', 'saja', 'jadi', 'apabila', 'papasan', 'salah', 'satu', 'mobil', 'harus', 'mundur', 'all', 'over', 'tempat', 'wisata', 'ini', 'cukup', 'menarik', 'saja', 'untuk', 'di', 'kunjungi']","['tempatnya', 'tersembunyi', 'sekali', 'untuk', 'akses', 'jalan', 'kurang', 'memadai', 'bahkan', 'beberapa', 'jalan', 'hanya', 'muat', 'untuk', 'mobil', 'saja', 'jadi', 'apabila', 'papasan', 'salah', 'satu', 'mobil', 'harus', 'mundur', 'over', 'tempat', 'wisata', 'cukup', 'menarik', 'saja', 'untuk', 'kunjungi']","['tempat', 'sembunyi', 'sekali', 'untuk', 'akses', 'jalan', 'kurang', 'pada', 'bahkan', 'beberapa', 'jalan', 'hanya', 'muat', 'untuk', 'mobil', 'saja', 'jadi', 'apabila', 'papas', 'salah', 'satu', 'mobil', 'harus', 'mundur', 'over', 'tempat', 'wisata', 'cukup', 'tarik', 'saja', 'untuk', 'kunjung']","['sembunyi', 'akses', 'jalan', 'jalan', 'muat', 'mobil', 'papas', 'salah', 'mobil', 'mundur', 'over', 'wisata', 'tarik', 'kunjung']"
hati pungli di area wisata biaya masuk hanya x berbeda dgn biaya utk berenang siap sedia kacamata dan masker krna debu kapur banyak berterbangan terutama saat panas,0,"['hati', 'pungli', 'di', 'area', 'wisata', 'biaya', 'masuk', 'hanya', 'x', 'berbeda', 'dgn', 'biaya', 'utk', 'berenang', 'siap', 'sedia', 'kacamata', 'dan', 'masker', 'krna', 'debu', 'kapur', 'banyak', 'berterbangan', 'terutama', 'saat', 'panas']","['hati', 'pungli', 'area', 'wisata', 'biaya', 'masuk', 'hanya', 'kali', 'berbeda', 'dengan', 'biaya', 'untuk', 'berenang', 'siap', 'sedia', 'kacamata', 'masker', 'karena', 'debu', 'kapur', 'banyak', 'berterbangan', 'terutama', 'saat', 'panas']","['hati', 'pungli', 'area', 'wisata', 'biaya', 'masuk', 'hanya', 'kali', 'beda', 'dengan', 'biaya', 'untuk', 'renang', 'siap', 'sedia', 'kacamata', 'masker', 'karena', 'debu', 'kapur', 'banyak', 'bangan', 'utama', 'saat', 'panas']","['hati', 'pungli', 'area', 'wisata', 'biaya', 'masuk', 'kali', 'beda', 'biaya', 'renang', 'sedia', 'kacamata', 'masker', 'debu', 'kapur', 'bangan', 'utama', 'panas']"
actually b aja  tapi kalo serius dirawat pasti keren banget sih misalnya tiap kali lumut keluar dibersihin biar kembali putih bersih trus airnya juga dijaga dari sampah biar lebih jernih,1,"['actually', 'b', 'aja', 'tapi', 'kalo', 'serius', 'dirawat', 'pasti', 'keren', 'banget', 'sih', 'misalnya', 'tiap', 'kali', 'lumut', 'keluar', 'dibersihin', 'biar', 'kembali', 'putih', 'bersih', 'trus', 'airnya', 'juga', 'dijaga', 'dari', 'sampah', 'biar', 'lebih', 'jernih']","['actually', 'saja', 'tapi', 'kalo', 'serius', 'dirawat', 'pasti', 'keren', 'banget', 'misalnya', 'tiap', 'kali', 'lumut', 'keluar', 'dibersihin', 'biar', 'kembali', 'putih', 'bersih', 'terus', 'airnya', 'juga', 'dijaga', 'dari', 'sampah', 'biar', 'lebih', 'jernih']","['actually', 'saja', 'tapi', 'kalo', 'serius', 'rawat', 'pasti', 'keren', 'banget', 'misal', 'tiap', 'kali', 'lumut', 'keluar', 'dibersihin', 'biar', 'kembali', 'putih', 'bersih', 'terus', 'air', 'juga', 'jaga', 'dari', 'sampah', 'biar', 'lebih', 'jernih']","['actually', 'serius', 'rawat', 'keren', 'banget', 'kali', 'lumut', 'dibersihin', 'biar', 'putih', 'bersih', 'air', 'jaga', 'sampah', 'biar', 'jernih']"
masih ada pungli di beberapa lokasi pas masuk ditarik rbmotor mau masuk ke danau ditarik lagi rborg,0,"['masih', 'ada', 'pungli', 'di', 'beberapa', 'lokasi', 'pas', 'masuk', 'ditarik', 'rbmotor', 'mau', 'masuk', 'ke', 'danau', 'ditarik', 'lagi', 'rborg']","['masih', 'pungli', 'beberapa', 'lokasi', 'masuk', 'ditarik', 'rbmotor', 'masuk', 'danau', 'ditarik', 'lagi', 'rborg']","['masih', 'pungli', 'beberapa', 'lokasi', 'masuk', 'tarik', 'rbmotor', 'masuk', 'danau', 'tarik', 'lagi', 'rborg']","['pungli', 'lokasi', 'masuk', 'tarik', 'rbmotor', 'masuk', 'danau', 'tarik', 'rborg']"
untuk pemandangan bukit kapur dan kita bisa masuk ke dalam goa termasuk experince lain yg patut dicoba tp syg akses kesini jalannya lumayan jelek,0,"['untuk', 'pemandangan', 'bukit', 'kapur', 'dan', 'kita', 'bisa', 'masuk', 'ke', 'dalam', 'goa', 'termasuk', 'experince', 'lain', 'yg', 'patut', 'dicoba', 'tp', 'syg', 'akses', 'kesini', 'jalannya', 'lumayan', 'jelek']","['untuk', 'pemandangan', 'bukit', 'kapur', 'kita', 'bisa', 'masuk', 'dalam', 'termasuk', 'experince', 'lain', 'yang', 'patut', 'dicoba', 'tapi', 'sayang', 'akses', 'kesini', 'jalannya', 'lumayan', 'jelek']","['untuk', 'pandang', 'bukit', 'kapur', 'kita', 'bisa', 'masuk', 'dalam', 'masuk', 'experince', 'lain', 'yang', 'patut', 'coba', 'tapi', 'sayang', 'akses', 'kesini', 'jalan', 'lumayan', 'jelek']","['pandang', 'bukit', 'kapur', 'masuk', 'masuk', 'experince', 'patut', 'coba', 'sayang', 'akses', 'kesini', 'jalan', 'lumayan', 'jelek']"
ini bukit kapur yang terletak di pulau madura banyak spot fotonya kalau kesini sempatkan naik ke puncak bukit tertingginya untuk melihat sunset indah dan keren banget pemandangannya area parkir dimanamana ada musholla di area danaunya tapi banyak punglinya waktu saya kesini dulu,1,"['ini', 'bukit', 'kapur', 'yang', 'terletak', 'di', 'pulau', 'madura', 'banyak', 'spot', 'fotonya', 'kalau', 'kesini', 'sempatkan', 'naik', 'ke', 'puncak', 'bukit', 'tertingginya', 'untuk', 'melihat', 'sunset', 'indah', 'dan', 'keren', 'banget', 'pemandangannya', 'area', 'parkir', 'dimanamana', 'ada', 'musholla', 'di', 'area', 'danaunya', 'tapi', 'banyak', 'punglinya', 'waktu', 'saya', 'kesini', 'dulu']","['bukit', 'kapur', 'yang', 'terletak', 'pulau', 'madura', 'banyak', 'spot', 'fotonya', 'kalau', 'kesini', 'sempatkan', 'naik', 'puncak', 'bukit', 'tertingginya', 'untuk', 'melihat', 'sunset', 'indah', 'keren', 'banget', 'pemandangannya', 'area', 'parkir', 'dimanamana', 'musholla', 'area', 'danaunya', 'tapi', 'banyak', 'punglinya', 'waktu', 'saya', 'kesini', 'dulu']","['bukit', 'kapur', 'yang', 'letak', 'pulau', 'madura', 'banyak', 'spot', 'foto', 'kalau', 'kesini', 'sempat', 'naik', 'puncak', 'bukit', 'tinggi', 'untuk', 'lihat', 'sunset', 'indah', 'keren', 'banget', 'pandang', 'area', 'parkir', 'dimanamana', 'musholla', 'area', 'danau', 'tapi', 'banyak', 'pungli', 'waktu', 'saya', 'kesini', 'dulu']","['bukit', 'kapur', 'letak', 'pulau', 'madura', 'spot', 'foto', 'kesini', 'puncak', 'bukit', 'lihat', 'sunset', 'indah', 'keren', 'banget', 'pandang', 'area', 'parkir', 'dimanamana', 'musholla', 'area', 'danau', 'pungli', 'kesini']"
bukt kapur di bangkalan madura tempatnya bagus tapi sangat panas fasilitas belum memadai masih kurang pungutan tidak cuma sekali masuk kendaraan  rb setelah itu ada tarikan lagi  rb per orang harus lebih dibenahi kedepan untuk toilet tempat istirahat dan lainlain,1,"['bukt', 'kapur', 'di', 'bangkalan', 'madura', 'tempatnya', 'bagus', 'tapi', 'sangat', 'panas', 'fasilitas', 'belum', 'memadai', 'masih', 'kurang', 'pungutan', 'tidak', 'cuma', 'sekali', 'masuk', 'kendaraan', 'rb', 'setelah', 'itu', 'ada', 'tarikan', 'lagi', 'rb', 'per', 'orang', 'harus', 'lebih', 'dibenahi', 'kedepan', 'untuk', 'toilet', 'tempat', 'istirahat', 'dan', 'lainlain']","['bukt', 'kapur', 'bangkalan', 'madura', 'tempatnya', 'bagus', 'tapi', 'sangat', 'panas', 'fasilitas', 'belum', 'memadai', 'masih', 'kurang', 'pungutan', 'tidak', 'cuma', 'sekali', 'masuk', 'kendaraan', 'ribu', 'setelah', 'tarikan', 'lagi', 'ribu', 'orang', 'harus', 'lebih', 'dibenahi', 'kedepan', 'untuk', 'toilet', 'tempat', 'istirahat', 'lainlain']","['bukt', 'kapur', 'bangkal', 'madura', 'tempat', 'bagus', 'tapi', 'sangat', 'panas', 'fasilitas', 'belum', 'pada', 'masih', 'kurang', 'pungut', 'tidak', 'cuma', 'sekali', 'masuk', 'kendara', 'ribu', 'telah', 'tari', 'lagi', 'ribu', 'orang', 'harus', 'lebih', 'benah', 'depan', 'untuk', 'toilet', 'tempat', 'istirahat', 'lainlain']","['bukt', 'kapur', 'bangkal', 'madura', 'bagus', 'panas', 'fasilitas', 'pungut', 'masuk', 'kendara', 'ribu', 'tari', 'ribu', 'orang', 'benah', 'toilet', 'istirahat', 'lainlain']"
hidden gems tempat penambangan batu kapur masih aktif saat ini lokasi dapat dijangkau mobil beberapa spot sudah dibentuk untuk wisata punya potensi baik,1,"['hidden', 'gems', 'tempat', 'penambangan', 'batu', 'kapur', 'masih', 'aktif', 'saat', 'ini', 'lokasi', 'dapat', 'dijangkau', 'mobil', 'beberapa', 'spot', 'sudah', 'dibentuk', 'untuk', 'wisata', 'punya', 'potensi', 'baik']","['hidden', 'gems', 'tempat', 'penambangan', 'batu', 'kapur', 'masih', 'aktif', 'saat', 'lokasi', 'dapat', 'dijangkau', 'mobil', 'beberapa', 'spot', 'sudah', 'dibentuk', 'untuk', 'wisata', 'punya', 'potensi', 'baik']","['hidden', 'gems', 'tempat', 'tambang', 'batu', 'kapur', 'masih', 'aktif', 'saat', 'lokasi', 'dapat', 'jangkau', 'mobil', 'beberapa', 'spot', 'sudah', 'bentuk', 'untuk', 'wisata', 'punya', 'potensi', 'baik']","['hidden', 'gems', 'tambang', 'batu', 'kapur', 'aktif', 'lokasi', 'jangkau', 'mobil', 'spot', 'bentuk', 'wisata', 'potensi']"
dekat dr suramadu masuk bayar mobil rb orang rb naik ke atas bukit bs pk ojek,1,"['dekat', 'dr', 'suramadu', 'masuk', 'bayar', 'mobil', 'rb', 'orang', 'rb', 'naik', 'ke', 'atas', 'bukit', 'bs', 'pk', 'ojek']","['dekat', 'dari', 'suramadu', 'masuk', 'bayar', 'mobil', 'ribu', 'orang', 'ribu', 'naik', 'atas', 'bukit', 'bisa', 'pakai', 'ojek']","['dekat', 'dari', 'suramadu', 'masuk', 'bayar', 'mobil', 'ribu', 'orang', 'ribu', 'naik', 'atas', 'bukit', 'bisa', 'pakai', 'ojek']","['suramadu', 'masuk', 'bayar', 'mobil', 'ribu', 'orang', 'ribu', 'bukit', 'pakai', 'ojek']"
makin bagus dengan adanya air kolam yg beberapa waktu lalu kering sekarang perahunya sudah bisa operasi ada kuda joget jugasayangnya banyak lumut didinding jago gak begitu tampak putihnya,1,"['makin', 'bagus', 'dengan', 'adanya', 'air', 'kolam', 'yg', 'beberapa', 'waktu', 'lalu', 'kering', 'sekarang', 'perahunya', 'sudah', 'bisa', 'operasi', 'ada', 'kuda', 'joget', 'jugasayangnya', 'banyak', 'lumut', 'didinding', 'jago', 'gak', 'begitu', 'tampak', 'putihnya']","['makin', 'bagus', 'dengan', 'adanya', 'kolam', 'yang', 'beberapa', 'waktu', 'lalu', 'kering', 'sekarang', 'perahunya', 'sudah', 'bisa', 'operasi', 'kuda', 'joget', 'jugasayangnya', 'banyak', 'lumut', 'didinding', 'jago', 'enggak', 'begitu', 'tampak', 'putihnya']","['makin', 'bagus', 'dengan', 'ada', 'kolam', 'yang', 'beberapa', 'waktu', 'lalu', 'kering', 'sekarang', 'perahu', 'sudah', 'bisa', 'operasi', 'kuda', 'joget', 'jugasayangnya', 'banyak', 'lumut', 'dinding', 'jago', 'enggak', 'begitu', 'tampak', 'putih']","['bagus', 'kolam', 'kering', 'perahu', 'operasi', 'kuda', 'joget', 'jugasayangnya', 'lumut', 'dinding', 'jago', 'putih']"
tempatnya kalo hari biasa sepi  tp kalo idealnya diatas jam  soalnya matahari sudah di barat jadi tidak terlalu panas tiket masuk mobil rb dan motor rb untuk ke goa pote ditambah lagi per orang rb,1,"['tempatnya', 'kalo', 'hari', 'biasa', 'sepi', 'tp', 'kalo', 'idealnya', 'diatas', 'jam', 'soalnya', 'matahari', 'sudah', 'di', 'barat', 'jadi', 'tidak', 'terlalu', 'panas', 'tiket', 'masuk', 'mobil', 'rb', 'dan', 'motor', 'rb', 'untuk', 'ke', 'goa', 'pote', 'ditambah', 'lagi', 'per', 'orang', 'rb']","['tempatnya', 'kalo', 'hari', 'biasa', 'sepi', 'tapi', 'kalo', 'idealnya', 'diatas', 'soalnya', 'matahari', 'sudah', 'barat', 'jadi', 'tidak', 'terlalu', 'panas', 'tiket', 'masuk', 'mobil', 'ribu', 'motor', 'ribu', 'untuk', 'pote', 'ditambah', 'lagi', 'orang', 'ribu']","['tempat', 'kalo', 'hari', 'biasa', 'sepi', 'tapi', 'kalo', 'ideal', 'atas', 'soal', 'matahari', 'sudah', 'barat', 'jadi', 'tidak', 'terlalu', 'panas', 'tiket', 'masuk', 'mobil', 'ribu', 'motor', 'ribu', 'untuk', 'pote', 'tambah', 'lagi', 'orang', 'ribu']","['sepi', 'ideal', 'matahari', 'barat', 'panas', 'tiket', 'masuk', 'mobil', 'ribu', 'motor', 'ribu', 'pote', 'orang', 'ribu']"
keren dan sangat memanjakan mata saran jam kunjung pagi atau sore ya gaiss jangan lupa tanya warga lokal walapun kita sudah pake maps karena jalurnya ,1,"['keren', 'dan', 'sangat', 'memanjakan', 'mata', 'saran', 'jam', 'kunjung', 'pagi', 'atau', 'sore', 'ya', 'gaiss', 'jangan', 'lupa', 'tanya', 'warga', 'lokal', 'walapun', 'kita', 'sudah', 'pake', 'maps', 'karena', 'jalurnya']","['keren', 'sangat', 'memanjakan', 'mata', 'saran', 'kunjung', 'pagi', 'atau', 'sore', 'gaiss', 'jangan', 'lupa', 'tanya', 'warga', 'lokal', 'walapun', 'kita', 'sudah', 'pakai', 'maps', 'karena', 'jalurnya']","['keren', 'sangat', 'manja', 'mata', 'saran', 'kunjung', 'pagi', 'atau', 'sore', 'gaiss', 'jangan', 'lupa', 'tanya', 'warga', 'lokal', 'walapun', 'kita', 'sudah', 'pakai', 'maps', 'karena', 'jalur']","['keren', 'manja', 'mata', 'saran', 'kunjung', 'pagi', 'sore', 'gaiss', 'lupa', 'warga', 'lokal', 'walapun', 'pakai', 'maps', 'jalur']"
kawasan bukit bekas penambangan batu kapur ini sangat berpotensi untuk dijadikan wisata tentunya dengan penataan yang lebih baik dari pengelola bukit batu kapur dengan liang berbentuk seperti tempat tinggal pada masa jaman batu fasilitasnya cukup baik ada toko suvenir kantin dan toilet,1,"['kawasan', 'bukit', 'bekas', 'penambangan', 'batu', 'kapur', 'ini', 'sangat', 'berpotensi', 'untuk', 'dijadikan', 'wisata', 'tentunya', 'dengan', 'penataan', 'yang', 'lebih', 'baik', 'dari', 'pengelola', 'bukit', 'batu', 'kapur', 'dengan', 'liang', 'berbentuk', 'seperti', 'tempat', 'tinggal', 'pada', 'masa', 'jaman', 'batu', 'fasilitasnya', 'cukup', 'baik', 'ada', 'toko', 'suvenir', 'kantin', 'dan', 'toilet']","['kawasan', 'bukit', 'bekas', 'penambangan', 'batu', 'kapur', 'sangat', 'berpotensi', 'untuk', 'dijadikan', 'wisata', 'tentunya', 'dengan', 'penataan', 'yang', 'lebih', 'baik', 'dari', 'pengelola', 'bukit', 'batu', 'kapur', 'dengan', 'liang', 'berbentuk', 'seperti', 'tempat', 'tinggal', 'pada', 'masa', 'jaman', 'batu', 'fasilitasnya', 'cukup', 'baik', 'toko', 'suvenir', 'kantin', 'toilet']","['kawasan', 'bukit', 'bekas', 'tambang', 'batu', 'kapur', 'sangat', 'potensi', 'untuk', 'jadi', 'wisata', 'tentu', 'dengan', 'tata', 'yang', 'lebih', 'baik', 'dari', 'kelola', 'bukit', 'batu', 'kapur', 'dengan', 'liang', 'bentuk', 'seperti', 'tempat', 'tinggal', 'pada', 'masa', 'jaman', 'batu', 'fasilitas', 'cukup', 'baik', 'toko', 'suvenir', 'kantin', 'toilet']","['kawasan', 'bukit', 'bekas', 'tambang', 'batu', 'kapur', 'potensi', 'wisata', 'tata', 'kelola', 'bukit', 'batu', 'kapur', 'liang', 'bentuk', 'tinggal', 'jaman', 'batu', 'fasilitas', 'toko', 'suvenir', 'kantin', 'toilet']"
